zao,zhong,wan,times,label
0.0,10.57,32.0,8,0
9.62,18.25,17.25,8,0
4.75,8.75,12.45,8,0
11.83,14.38,11.0,8,0
7.0,12.2,15.25,8,0
11.2,8.78,10.0,9,0
9.83,14.0,12.0,8,0
21.83,11.33,12.0,8,0
6.5,11.1,10.75,10,0
5.21,17.44,0.0,14,0
8.29,17.25,0.0,9,0
5.75,14.6,42.0,10,0
6.43,11.83,0.0,10,0
4.27,18.57,0.0,10,0
6.33,19.38,0.0,8,0
5.17,22.13,30.3,8,0
17.33,15.0,18.35,8,0
13.33,23.75,6.75,9,0
7.75,39.17,11.0,8,0
13.5,22.6,29.85,10,0
7.57,17.15,29.3,9,0
3.55,5.33,5.96,10,1
7.75,18.35,12.0,10,0
19.7,3.25,14.0,8,0
8.3,6.75,0.0,10,0
4.9,8.5,4.0,9,0
5.64,11.0,0.0,8,0
5.0,4.0,3.5,9,1
4.46,7.17,6.4,13,0
4.12,11.0,10.5,9,0
5.23,11.33,25.37,9,0
5.5,10.0,8.83,8,0
5.62,7.67,9.67,10,0
5.7,14.0,9.5,7,0
10.0,9.75,6.35,7,0
5.4,12.5,7.9,11,0
6.5,13.1,6.82,14,0
5.45,9.57,5.0,8,0
3.0,14.0,0.0,7,0
8.17,6.83,5.6,8,0
10.1,12.67,6.0,7,0
0.0,17.47,10.62,10,0
3.0,14.9,8.5,10,0
2.0,22.5,5.0,7,0
4.0,0.0,17.15,7,0
8.88,9.9,10.5,9,0
0.0,25.5,11.72,11,0
4.1,12.98,10.5,9,0
16.25,17.8,13.8,10,0
4.85,16.88,13.0,10,0
5.5,28.7,12.22,8,0
6.1,9.17,11.25,10,0
5.93,13.0,0.0,8,0
7.64,11.5,0.0,9,0
8.58,10.5,12.25,9,0
10.75,10.5,5.0,13,0
8.0,13.0,2.5,10,0
8.46,6.33,9.0,9,0
7.05,10.14,6.05,10,0
3.37,6.3,2.5,13,1
2.74,14.92,16.5,12,0
5.33,8.58,7.97,15,0
4.8,9.83,8.24,18,0
3.67,12.9,3.8,13,0
4.58,11.1,12.1,12,0
4.88,7.33,11.03,14,0
4.0,12.0,5.0,10,0
9.16,5.33,6.8,10,0
6.25,8.0,2.25,9,0
2.7,17.61,2.5,10,0
4.4,6.08,12.0,8,0
3.75,9.97,1.5,9,0
5.75,12.0,5.33,9,0
6.21,8.5,2.5,12,0
3.88,9.0,3.85,7,0
4.9,7.88,2.83,12,0
5.4,8.85,15.0,10,0
7.4,7.87,10.25,10,0
6.74,13.74,7.0,11,0
4.93,13.5,0.0,8,0
3.67,12.8,0.0,8,0
3.75,14.75,25.2,10,0
5.1,7.1,0.0,7,0
3.0,8.38,6.7,9,1
3.34,7.83,8.93,11,0
9.43,7.13,9.0,9,0
3.25,9.7,7.25,11,0
2.33,10.6,20.0,9,0
2.83,16.5,16.5,8,0
5.3,11.71,3.75,14,0
6.5,9.3,9.0,9,0
5.75,8.0,9.0,11,0
4.0,8.33,2.5,9,1
3.5,10.13,11.5,10,0
4.25,12.82,5.5,7,0
5.0,5.45,6.5,9,0
6.1,11.0,14.05,10,0
8.55,10.75,0.0,8,0
9.4,9.0,2.5,8,0
4.6,0.0,10.25,8,0
6.08,13.18,12.0,10,0
5.43,4.75,5.5,10,0
5.33,8.5,7.0,10,0
6.64,7.0,8.0,11,0
5.42,9.0,6.75,12,0
8.4,23.93,16.25,7,0
6.6,18.38,2.0,10,0
6.9,15.46,5.0,15,0
5.5,9.12,5.97,10,0
3.75,10.54,3.0,8,0
0.0,10.53,0.0,7,0
4.5,11.53,0.0,7,0
4.75,9.75,0.0,8,0
0.0,10.03,7.0,7,0
0.0,12.19,0.0,7,0
3.75,24.0,15.5,9,0
8.5,17.71,10.76,13,0
9.0,16.82,8.3,13,0
7.75,17.33,12.0,11,0
7.0,34.2,10.75,12,0
7.5,34.7,12.9,9,0
4.5,26.67,12.0,10,0
5.8,18.72,0.0,10,0
10.2,12.87,6.33,11,0
0.0,14.92,20.43,13,0
8.25,22.77,20.33,11,0
0.0,19.09,26.33,10,0
3.83,13.14,6.04,15,0
3.92,11.78,5.17,14,0
3.96,7.75,5.22,14,1
4.67,13.48,6.13,11,0
5.58,13.88,10.76,13,0
2.0,11.85,14.0,10,0
2.3,15.13,12.43,17,0
0.0,11.8,10.17,11,0
2.0,13.02,8.45,9,0
4.3,14.8,13.06,13,0
0.0,13.76,12.0,11,0
3.9,11.92,12.36,13,0
3.9,15.86,6.2,12,0
3.98,12.37,16.0,10,0
3.0,8.43,10.38,10,0
4.1,12.15,10.59,13,0
3.5,14.48,10.24,14,0
3.7,12.42,10.18,16,0
3.88,11.57,14.64,18,0
6.0,11.33,12.8,15,0
4.0,11.75,10.25,9,0
8.83,12.71,9.63,13,0
4.0,9.16,15.4,12,0
6.33,14.1,12.5,14,0
8.5,15.7,10.16,12,0
6.33,14.2,11.6,15,0
5.5,15.96,8.0,11,0
5.75,16.17,11.7,15,0
1.0,13.8,10.47,9,0
7.98,16.7,10.88,14,0
3.83,13.42,11.24,14,0
3.83,10.33,11.88,13,0
3.0,12.0,11.17,9,0
3.25,12.5,12.38,11,0
4.75,9.5,9.9,10,0
4.0,11.5,12.27,10,0
2.1,15.66,12.75,11,0
2.2,17.6,17.0,13,0
2.1,12.0,7.83,8,0
1.5,18.12,14.7,10,0
4.25,13.1,10.68,12,0
3.13,8.1,9.67,11,0
4.83,12.88,12.25,11,0
4.38,14.17,14.42,15,0
4.5,13.88,14.1,15,0
15.3,16.04,15.09,17,0
8.0,11.3,16.2,14,0
5.75,12.7,14.12,15,0
2.75,10.38,14.0,15,0
3.75,12.92,14.57,14,0
5.62,12.47,16.5,12,0
3.0,13.88,11.7,11,0
6.25,14.44,14.56,14,0
0.0,14.36,11.1,10,0
0.0,17.27,14.44,13,0
4.4,12.45,18.1,14,0
0.0,13.18,15.12,9,0
11.5,15.19,23.67,9,0
0.0,15.43,11.55,10,0
0.0,15.67,19.1,10,0
4.4,10.7,10.32,14,0
4.5,16.77,12.76,15,0
4.75,15.18,17.8,15,0
5.0,14.86,14.68,14,0
3.83,13.2,12.06,14,0
2.5,16.22,15.25,13,0
4.6,14.6,18.32,14,0
6.17,19.6,20.38,12,0
6.25,22.35,11.82,14,0
4.5,18.36,16.12,10,0
13.5,21.75,20.77,12,0
2.75,18.51,18.36,16,0
6.0,20.9,15.5,9,0
6.62,18.38,17.75,12,0
5.79,15.88,18.33,16,0
5.5,17.1,15.54,13,0
0.0,8.25,11.36,9,0
6.5,12.5,11.88,8,0
6.0,14.35,10.9,10,0
5.5,17.94,17.41,17,0
5.7,16.99,19.82,19,0
5.4,22.76,15.41,19,0
5.0,18.86,14.82,21,0
5.17,17.3,12.66,13,0
5.75,17.9,10.88,11,0
5.2,16.87,14.3,16,0
4.17,20.7,19.3,18,0
4.28,13.64,14.0,15,0
2.82,22.67,12.75,14,0
3.5,19.3,17.96,14,0
3.6,18.69,19.0,16,0
4.0,19.8,19.62,14,0
4.88,20.46,18.01,16,0
3.38,21.95,15.86,15,0
4.9,19.32,16.5,13,0
2.3,15.13,16.17,12,0
0.0,12.23,13.57,8,0
4.25,10.87,9.56,10,0
0.0,13.85,14.0,11,0
12.5,21.46,18.3,10,0
3.33,14.5,0.0,8,0
2.25,8.0,17.0,8,0
2.38,8.7,9.0,10,0
11.37,9.25,0.0,9,0
3.87,10.4,0.0,8,0
3.25,10.0,3.5,7,0
3.0,9.8,4.5,11,0
2.5,13.11,4.0,9,0
3.2,10.2,13.5,10,0
2.69,10.79,5.5,16,1
3.86,13.66,4.5,13,0
5.19,13.06,11.5,13,0
3.43,11.0,0.0,10,0
2.92,10.87,0.0,9,1
3.02,11.37,3.5,9,0
3.64,0.0,0.0,7,0
3.29,0.0,0.0,7,0
3.21,10.25,0.0,9,0
3.21,11.0,0.0,9,0
3.23,22.0,22.2,8,0
11.67,24.8,33.5,10,0
9.64,20.93,13.5,12,0
15.68,15.5,14.0,11,0
10.0,16.05,9.13,14,0
13.53,16.05,11.32,15,0
7.2,15.6,11.08,12,0
6.67,9.5,10.89,15,0
4.0,13.83,10.3,12,0
8.5,14.87,9.38,12,0
6.83,11.5,11.2,13,0
4.75,10.0,6.75,9,0
3.0,5.75,5.0,10,1
5.0,5.5,7.33,10,0
3.33,9.33,7.0,7,0
2.4,5.83,6.0,8,1
2.33,5.75,12.01,9,0
3.0,9.0,3.13,9,0
2.4,7.5,2.5,8,1
2.3,10.9,4.5,12,1
2.0,8.33,5.4,8,1
6.17,5.13,8.38,9,0
1.5,8.67,9.17,8,0
0.0,12.17,8.19,7,0
2.65,7.4,7.67,13,0
2.75,8.23,9.33,16,0
3.19,9.25,10.62,13,0
3.6,7.45,5.0,14,1
3.0,6.75,26.07,9,0
5.5,14.76,14.12,9,0
3.0,12.0,12.54,7,0
3.0,12.9,6.54,8,0
2.0,3.83,9.5,9,1
0.0,6.8,5.15,7,0
2.3,12.5,8.86,13,0
2.4,9.67,3.0,9,1
3.57,7.67,5.5,11,1
3.5,11.88,7.88,15,0
2.57,6.67,8.42,19,0
2.58,7.58,9.12,16,0
2.57,8.35,6.05,18,1
2.21,6.29,5.79,19,1
2.29,9.54,6.2,19,0
3.14,6.3,5.29,18,1
3.79,6.9,6.43,19,1
3.21,11.21,7.17,20,0
3.0,9.79,6.67,13,0
4.5,9.75,8.59,11,0
4.75,13.71,9.55,12,0
5.44,8.21,12.22,18,0
3.29,11.73,8.34,20,0
3.07,14.08,6.1,19,0
3.0,11.25,7.35,12,0
6.7,6.0,0.0,7,0
3.6,11.4,0.0,7,0
5.7,21.0,0.0,7,0
9.65,8.25,11.25,8,0
8.12,6.0,5.5,8,0
5.9,14.67,19.0,9,0
6.0,16.0,23.82,12,0
5.25,18.0,16.0,12,0
7.12,20.12,9.9,13,0
5.5,13.75,11.58,11,0
5.8,18.45,18.5,12,0
4.5,17.07,16.0,10,0
4.64,12.5,15.5,12,0
4.07,21.0,10.5,10,0
4.62,14.0,10.0,9,0
4.16,16.0,14.0,10,0
8.2,11.85,15.15,8,0
7.0,12.8,9.5,12,0
5.56,21.5,9.5,11,0
4.25,6.83,9.33,12,0
4.83,4.0,9.0,11,0
6.33,9.0,8.83,10,0
4.25,8.83,21.08,14,0
5.0,7.31,15.72,12,0
5.5,11.0,13.0,9,0
7.5,13.25,13.2,12,0
5.16,15.33,8.25,12,0
3.88,10.67,12.67,13,0
7.5,10.0,15.0,11,0
5.88,19.6,11.17,12,0
7.67,32.75,18.25,10,0
7.4,14.3,8.5,15,0
7.58,14.1,7.5,13,0
6.14,9.52,9.25,13,0
8.12,24.17,17.62,11,0
4.17,7.5,10.78,14,0
4.08,8.7,11.25,13,0
7.08,8.67,11.33,11,0
6.17,11.17,5.25,11,0
7.7,9.0,16.5,11,0
0.0,26.95,24.5,8,0
4.75,9.25,16.42,16,0
6.3,20.75,11.8,14,0
5.67,12.75,9.25,11,0
8.67,15.8,10.77,10,0
7.5,12.22,16.0,13,0
0.0,13.29,11.5,9,0
3.5,8.83,24.0,8,0
0.0,9.76,11.5,9,0
4.25,7.83,7.62,9,0
3.0,7.1,7.67,10,0
0.0,4.5,5.75,8,1
4.0,4.5,5.8,8,1
7.25,6.17,9.0,9,0
6.25,6.83,5.33,11,0
0.0,9.83,9.32,8,0
0.0,10.17,8.0,8,0
0.0,5.88,6.0,7,0
0.0,8.4,7.8,10,0
0.0,12.0,12.2,10,0
0.0,9.25,9.17,10,0
0.0,9.26,8.88,9,0
23.0,8.8,6.7,11,0
20.5,10.5,9.21,14,0
21.12,11.5,12.6,13,0
0.0,8.26,11.62,9,0
0.0,9.0,9.83,9,0
0.0,10.0,15.5,9,0
0.0,10.0,11.2,9,0
0.0,8.33,16.62,7,0
0.0,9.83,8.75,10,0
5.0,9.45,11.92,14,0
5.6,11.7,19.92,12,0
4.75,11.0,11.43,11,0
0.0,8.17,10.55,12,0
0.0,10.4,10.33,12,0
3.5,8.42,11.5,11,0
0.0,8.58,9.73,12,0
0.0,9.33,11.0,11,0
2.5,10.0,14.33,11,0
0.0,12.57,12.75,13,0
0.0,11.97,13.61,13,0
0.0,12.43,15.88,11,0
6.3,11.0,7.86,13,0
0.0,8.55,11.25,12,0
0.0,9.01,10.86,14,0
3.0,13.0,9.21,12,0
6.25,14.2,11.97,11,0
6.0,12.54,8.6,12,0
10.5,9.62,13.68,11,0
4.0,11.72,8.32,11,0
5.0,11.3,8.63,12,0
5.0,10.08,9.72,14,0
0.0,10.7,11.0,11,0
8.0,8.19,12.5,12,0
9.01,8.62,10.17,13,0
0.0,10.11,7.5,11,0
0.0,14.79,15.13,13,0
0.0,12.9,13.0,11,0
10.0,10.33,13.3,11,0
0.0,11.24,8.42,11,0
0.0,7.17,12.11,11,0
0.0,10.5,11.83,11,0
0.0,10.1,10.4,10,0
0.0,8.71,10.84,12,0
0.0,7.9,9.16,10,0
0.0,9.92,11.0,12,0
0.0,10.45,8.9,11,0
0.0,10.55,10.92,11,0
0.0,10.92,13.3,8,0
0.0,12.95,12.11,11,0
0.0,16.86,11.83,11,0
0.0,11.5,17.62,9,0
7.5,18.57,14.93,11,0
6.5,20.62,14.13,12,0
6.0,16.2,21.23,11,0
0.0,17.67,14.24,13,0
0.0,12.04,20.72,13,0
5.9,15.5,46.37,13,0
5.03,14.68,7.0,15,0
5.27,11.38,12.5,12,0
0.0,9.38,10.23,9,0
10.2,8.75,12.04,13,0
7.5,6.17,10.16,12,0
8.4,6.72,12.62,10,0
0.0,13.5,18.27,9,0
14.5,13.12,21.66,12,0
4.5,23.2,19.24,10,0
5.37,9.2,10.43,10,0
11.0,12.06,10.1,10,0
7.38,9.8,9.0,10,0
10.5,11.46,5.87,10,0
3.38,9.5,6.75,14,0
4.7,10.93,7.8,11,0
1.8,11.66,5.0,12,1
1.6,11.0,6.0,12,0
3.17,8.86,11.5,13,0
2.42,9.75,7.34,13,0
4.08,2.0,7.8,10,0
7.52,8.2,6.5,13,0
6.28,11.0,6.08,13,0
3.38,6.0,8.25,14,0
4.72,10.2,7.27,12,0
3.0,9.33,5.67,14,0
5.52,11.22,10.03,14,0
6.3,9.6,9.0,11,0
3.38,15.6,6.67,12,0
4.58,9.7,8.0,12,0
5.8,9.0,10.0,9,0
4.43,15.24,11.25,12,0
6.12,11.12,6.2,13,0
7.54,8.83,6.33,11,0
5.85,10.38,7.7,15,0
5.7,6.62,6.0,14,0
12.33,14.38,12.75,11,0
6.25,11.83,7.83,13,0
4.92,16.0,10.17,14,0
4.17,11.5,11.4,12,0
8.1,10.32,13.07,9,0
8.25,12.92,8.0,11,0
5.3,12.9,9.88,11,0
5.33,14.17,7.58,12,0
6.0,11.38,11.38,9,0
6.43,9.9,7.75,13,0
5.07,10.33,20.0,10,0
4.35,7.5,10.75,14,0
7.48,11.3,20.25,13,0
3.22,18.27,11.98,12,0
3.33,13.12,19.65,11,0
5.75,11.2,12.17,10,0
3.0,10.25,11.25,10,0
6.25,9.12,11.6,11,0
5.5,10.5,11.5,10,0
0.0,10.7,14.35,9,0
0.0,17.75,10.12,8,0
0.0,11.07,6.0,8,0
0.0,15.75,8.5,9,0
5.33,13.42,15.0,11,0
4.5,7.5,16.4,9,0
8.0,15.2,11.4,10,0
0.0,14.45,14.0,7,0
5.5,11.07,17.95,11,0
4.17,12.81,5.0,11,0
8.25,9.88,16.4,9,0
4.25,16.4,7.62,8,0
0.0,12.6,9.75,8,0
4.33,14.36,12.4,10,0
6.85,20.17,12.82,14,0
7.15,16.71,4.0,10,0
4.5,11.36,13.4,13,0
5.0,11.82,14.0,10,0
0.0,17.38,18.6,10,0
0.0,17.8,12.15,8,0
0.0,12.14,16.12,11,0
5.0,10.38,18.27,11,0
5.25,14.0,19.4,11,0
15.0,8.9,18.5,8,0
0.0,9.67,5.0,7,0
3.36,14.24,11.12,16,0
4.17,12.83,21.0,10,0
3.83,10.47,13.12,13,0
4.15,14.2,12.26,13,0
4.25,14.45,15.0,13,0
4.64,13.9,9.0,12,0
4.79,14.02,12.0,14,0
3.64,14.27,12.75,14,0
4.07,12.2,11.42,16,0
3.21,12.0,13.67,14,0
3.0,10.8,13.0,14,0
4.0,8.95,9.18,10,0
3.25,2.7,0.0,8,1
4.92,6.0,3.83,9,1
4.85,10.3,5.67,9,0
5.87,8.0,7.75,9,0
4.2,6.5,7.17,9,0
4.08,5.5,5.92,17,0
3.85,6.8,4.67,15,1
4.1,5.0,5.67,14,0
4.01,5.0,4.7,16,1
3.6,7.0,4.1,16,1
4.2,6.43,7.25,17,0
5.07,9.33,6.67,15,0
4.48,8.33,7.92,18,0
3.05,10.82,8.92,12,0
5.4,10.5,9.4,17,0
6.99,11.0,8.0,14,0
5.6,10.4,10.0,12,0
5.88,14.25,9.8,11,0
5.0,12.75,5.9,11,0
5.2,20.0,8.4,13,0
5.14,13.33,7.25,16,0
5.58,11.0,11.62,12,0
5.04,11.33,7.26,15,0
5.0,18.25,9.5,14,0
4.43,17.5,6.75,15,0
4.71,19.75,8.4,14,0
3.96,25.75,8.38,13,0
4.75,10.8,10.2,14,0
3.5,9.0,7.5,16,0
5.8,13.0,10.0,18,0
4.33,14.75,15.83,16,0
4.86,10.7,7.0,17,0
3.67,9.0,13.58,15,0
5.2,15.8,10.75,13,0
5.25,16.5,10.72,14,0
4.5,16.36,8.4,19,0
4.42,21.9,7.12,16,0
3.5,16.25,8.02,18,0
3.9,12.0,9.22,11,0
4.17,13.7,11.35,12,0
3.67,17.29,11.07,13,0
3.83,15.43,9.25,14,0
3.5,13.0,10.0,14,0
3.33,12.6,9.82,16,0
5.75,19.2,9.0,13,0
4.34,15.6,13.6,15,0
3.8,19.9,6.62,14,0
4.1,15.4,7.58,13,0
3.9,15.54,15.58,16,0
4.0,18.62,9.22,15,0
5.5,17.25,9.9,12,0
3.5,13.1,14.12,12,0
4.25,17.14,18.0,11,0
5.17,11.6,10.08,12,0
4.75,16.2,12.78,11,0
3.9,13.68,12.12,15,0
4.36,9.44,6.83,15,0
4.33,16.0,7.5,8,0
2.62,21.5,10.25,9,0
3.01,0.0,0.0,7,0
2.93,0.0,0.0,7,0
4.1,15.3,9.06,13,0
3.75,9.55,12.52,12,0
3.17,11.59,8.8,13,0
3.36,9.3,9.0,9,0
5.07,0.0,0.0,7,0
3.07,16.65,16.0,10,0
3.4,13.7,11.3,10,0
4.29,9.5,9.12,12,0
4.0,7.25,0.0,9,1
3.5,9.93,8.75,15,0
3.14,21.66,13.1,16,0
3.29,17.57,14.4,13,0
2.83,11.75,9.78,12,0
5.03,15.32,14.94,16,0
3.71,8.8,8.8,17,0
5.78,15.7,21.4,12,0
4.0,15.06,34.0,10,0
8.25,6.67,5.0,7,0
3.9,10.07,5.19,12,0
4.17,6.95,5.53,16,0
3.6,6.12,6.38,14,1
3.12,7.0,5.68,11,1
4.5,9.37,7.67,9,0
3.05,7.0,5.2,10,1
2.95,6.12,6.88,12,1
4.26,6.88,7.5,14,0
4.4,7.38,5.5,17,0
6.15,5.3,6.17,14,0
4.28,6.9,7.48,15,0
3.48,10.05,6.46,15,0
4.61,9.83,6.88,14,0
4.44,7.8,6.84,13,0
3.7,8.25,8.0,9,0
3.92,8.5,5.91,11,1
5.2,10.9,7.46,13,0
3.67,7.98,7.48,16,1
4.3,7.07,5.0,9,0
3.7,7.93,6.49,18,1
3.8,8.17,9.02,18,0
3.1,8.28,9.07,15,0
3.3,12.9,7.28,17,0
3.57,7.92,4.75,9,1
4.42,8.91,8.85,16,0
4.42,9.38,7.5,14,0
4.6,8.08,8.75,18,0
4.17,10.36,5.0,16,0
4.96,7.87,9.12,18,0
3.7,9.48,7.82,14,0
4.36,9.33,6.42,16,0
3.67,10.62,9.88,14,0
4.17,9.31,8.5,12,0
3.75,8.9,9.5,9,0
4.53,8.63,8.18,16,0
4.42,7.74,7.78,14,0
7.63,10.75,0.0,8,0
6.57,12.67,8.6,11,0
3.4,10.33,7.25,17,0
3.69,11.13,8.4,17,0
4.68,11.93,10.43,11,0
5.2,10.17,10.75,12,0
3.2,9.4,9.43,10,0
4.32,11.62,9.41,16,0
4.4,11.32,6.97,14,0
4.07,12.25,8.53,14,0
3.65,15.1,7.14,13,0
3.98,11.66,11.22,16,0
4.5,14.25,7.69,17,0
4.05,12.8,10.38,15,0
5.03,10.38,9.6,13,0
4.06,11.37,10.0,19,0
3.67,8.75,12.3,15,0
4.52,9.72,8.86,18,0
6.27,11.05,9.4,17,0
5.93,14.17,10.08,18,0
5.33,9.23,8.5,19,0
3.92,11.05,10.6,15,0
4.8,9.82,9.0,12,0
3.77,10.97,8.38,15,0
4.45,15.98,11.25,12,0
8.07,17.86,11.0,9,0
18.95,12.7,16.83,10,0
14.35,45.57,13.67,8,0
10.6,31.28,30.62,11,0
0.0,20.39,30.88,11,0
0.0,14.2,21.38,11,0
9.15,27.28,46.69,10,0
0.0,14.8,10.75,8,0
3.5,15.92,8.67,10,0
8.0,8.56,14.18,11,0
10.38,11.0,5.5,9,0
4.5,6.67,6.5,8,0
5.33,7.92,4.86,11,0
5.0,8.25,8.04,9,0
3.5,9.74,10.64,13,0
5.0,9.77,8.25,13,0
4.9,10.34,12.25,10,0
1.5,9.27,9.56,9,0
4.0,9.77,6.83,7,0
3.17,5.17,7.8,11,0
6.0,8.33,8.75,14,0
4.67,7.12,7.29,14,0
4.75,10.0,8.0,11,0
6.17,9.8,7.75,12,0
3.5,9.0,8.14,10,0
0.0,8.5,8.5,9,0
0.0,8.62,11.83,10,0
5.5,7.5,8.75,8,0
3.0,13.83,7.92,10,0
2.5,10.17,10.38,11,0
0.0,11.33,7.88,7,0
0.0,9.4,3.75,7,0
0.0,10.1,9.33,8,0
0.0,8.42,10.25,8,0
3.5,10.8,8.67,9,0
3.42,8.17,7.95,17,0
0.0,9.83,5.1,11,1
0.0,10.12,7.12,9,0
0.0,9.5,8.17,9,0
0.0,10.17,10.5,8,0
0.0,10.0,3.83,7,0
0.0,9.29,7.5,11,0
0.0,10.41,10.58,13,0
9.0,10.45,11.75,10,0
0.0,8.05,11.17,8,0
0.0,10.0,13.6,10,0
7.2,10.06,10.71,13,0
4.56,10.8,8.57,17,0
0.0,11.0,10.78,12,0
9.32,12.2,10.64,17,0
8.0,12.07,7.17,11,0
0.0,11.88,8.64,11,0
0.0,10.12,8.5,9,0
0.0,9.43,8.4,12,0
2.0,12.21,8.75,10,0
0.0,9.72,7.7,10,0
0.0,8.38,8.67,12,0
0.0,11.14,8.7,12,0
0.0,9.5,9.48,13,0
0.0,9.0,10.6,12,0
0.0,9.5,11.88,7,0
0.0,9.75,10.32,7,0
0.0,10.63,9.79,13,0
6.25,9.64,10.93,16,0
9.1,8.57,9.5,14,0
3.0,8.52,9.29,14,0
0.0,7.0,6.93,10,1
0.0,12.5,7.58,8,0
0.0,10.83,9.14,13,0
0.0,9.33,9.86,13,0
0.0,8.29,8.93,14,0
0.0,6.86,10.14,14,0
7.75,8.83,8.17,14,0
3.75,8.64,7.17,15,1
0.0,8.75,7.08,12,1
0.0,8.71,9.2,12,0
0.0,8.73,7.75,13,0
0.0,8.25,5.86,13,1
0.0,9.25,8.83,12,0
0.0,14.75,15.1,9,0
6.9,8.0,18.58,10,0
4.5,15.3,9.94,11,0
9.0,27.0,22.76,13,0
0.0,18.68,19.13,9,0
0.0,22.75,18.3,9,0
7.0,36.5,28.79,11,0
0.0,10.38,17.57,13,0
11.25,12.24,11.14,14,0
0.0,13.14,11.2,11,0
5.92,17.88,11.32,14,0
5.5,8.92,10.43,19,0
6.75,10.67,9.3,13,0
0.0,10.14,8.57,14,0
3.17,8.67,8.5,9,0
1.0,7.0,2.5,8,1
4.38,8.6,7.5,12,0
4.91,10.4,9.75,18,0
4.6,10.42,11.5,18,0
5.27,13.33,12.0,15,0
5.71,10.83,8.5,17,0
5.72,13.25,11.5,16,0
6.47,9.0,15.33,10,0
6.97,12.6,10.88,14,0
8.2,10.6,8.32,15,0
5.83,10.2,12.0,15,0
4.68,11.57,15.5,18,0
4.34,13.4,11.83,17,0
6.02,12.4,12.54,15,0
4.2,10.21,13.5,16,0
3.84,12.86,13.45,18,0
4.2,10.92,12.0,16,0
4.23,12.29,14.13,16,0
4.63,12.0,9.83,18,0
4.17,11.67,5.9,17,0
4.56,17.67,11.2,18,0
4.77,20.7,12.45,16,0
4.67,13.0,10.0,14,0
3.0,12.42,9.17,12,0
4.07,16.0,12.58,11,0
7.83,24.0,13.53,7,0
3.5,12.75,9.0,10,0
8.1,15.33,11.17,17,0
5.36,15.42,12.33,19,0
4.9,21.83,16.75,14,0
5.67,15.5,16.0,9,0
4.7,18.4,23.0,12,0
4.5,16.88,13.4,10,0
4.5,14.6,17.38,12,0
5.25,15.12,17.83,13,0
8.92,11.2,16.5,13,0
4.5,15.08,15.75,10,0
4.5,14.9,14.5,10,0
5.0,18.8,12.25,10,0
4.5,15.0,15.27,8,0
5.1,19.0,8.5,12,0
7.64,10.5,19.86,16,0
6.75,14.08,14.29,19,0
6.14,13.57,19.6,21,0
5.79,12.43,12.71,21,0
5.14,16.64,18.21,21,0
6.43,15.0,11.83,20,0
5.76,14.29,15.69,19,0
4.32,16.9,10.96,18,0
5.1,14.91,12.88,19,0
6.42,25.32,17.34,20,0
4.17,24.26,18.83,15,0
3.12,21.25,16.13,14,0
3.52,8.4,14.1,13,0
5.0,10.88,10.82,9,0
0.0,7.5,12.13,8,0
0.0,10.6,17.15,7,0
0.0,7.25,15.02,8,0
0.0,19.43,26.8,8,0
9.2,22.05,26.05,11,0
9.6,23.13,25.93,9,0
6.4,6.0,10.7,9,0
2.0,5.0,3.5,7,0
3.12,10.0,4.6,10,0
5.75,12.5,4.75,9,0
5.45,7.0,5.5,9,0
10.1,8.83,8.17,8,0
4.88,8.0,6.09,9,0
4.0,12.68,8.67,14,0
3.62,11.61,8.75,13,0
6.67,10.66,13.5,15,0
4.42,11.38,6.0,13,0
4.17,11.07,13.87,9,0
4.71,12.36,6.79,19,0
4.64,9.22,7.93,16,0
3.76,8.73,8.95,15,0
6.67,10.09,6.67,11,0
4.9,5.53,6.85,11,0
4.17,9.0,3.5,11,0
7.12,9.68,8.46,16,0
5.75,12.71,6.45,17,0
6.3,11.43,9.15,12,0
4.25,11.08,5.44,14,0
4.67,10.27,6.52,15,0
4.29,11.3,9.49,21,0
4.6,11.8,7.97,16,0
5.17,12.68,5.75,12,0
5.0,9.22,6.8,13,0
8.07,12.0,6.4,12,0
3.8,11.68,5.62,13,0
4.7,7.0,7.05,15,0
4.75,12.32,6.2,14,0
10.42,12.56,5.69,14,0
12.33,24.88,7.42,12,0
11.5,20.0,9.4,11,0
0.0,13.85,6.74,11,0
13.93,11.88,7.44,12,0
8.0,11.18,8.55,11,0
4.33,10.92,8.43,12,0
20.0,11.93,9.18,11,0
9.4,9.7,14.1,11,0
4.25,10.25,13.8,7,0
3.0,7.6,0.0,8,1
3.24,9.88,6.9,10,0
7.1,13.75,3.0,8,0
3.5,11.97,0.0,7,0
1.5,12.7,8.88,7,0
3.33,11.0,8.78,8,0
3.83,11.16,9.75,10,0
4.0,11.0,14.15,10,0
4.5,8.88,8.0,8,0
4.12,8.75,14.25,8,0
4.5,13.56,7.33,10,0
0.0,10.52,14.27,8,0
10.34,11.5,16.6,9,0
4.63,15.25,17.75,9,0
20.5,8.75,11.2,8,0
3.0,12.07,16.4,9,0
4.17,11.34,9.97,7,0
5.83,7.01,10.75,9,0
0.0,8.02,8.4,7,0
3.1,8.88,8.83,8,0
6.57,8.92,15.38,13,0
0.0,10.37,9.0,9,0
17.65,17.65,16.2,9,0
5.5,7.54,9.72,7,0
9.75,10.0,9.86,9,0
5.0,17.5,8.59,10,0
5.0,10.61,10.0,8,0
4.25,8.5,9.32,8,0
2.0,27.6,12.1,8,0
